743	744	5	881277892
417	141	3	879648510
727	258	2	883709325
79	19	5	891271792
506	233	4	874874109
476	734	4	883365274
221	751	4	885081300
233	418	4	877664010
346	33	5	875261753
12	202	4	879959514
751	417	2	889297615
217	62	2	889070050
303	167	3	879468307
399	231	3	882350375
535	181	4	879617818
807	1615	4	893084653
314	812	4	877889163
843	675	5	879443174
561	202	3	885808867
401	582	4	891033523
846	768	4	883949508
49	290	2	888069062
303	1510	3	879485659
627	792	4	879530501
943	609	2	888639702
91	484	4	891438977
450	278	5	882473476
927	24	3	879181042
642	8	5	885603662
158	121	4	880132701
108	319	5	879879662
151	15	4	879524879
346	226	3	886273914
73	1073	4	888625753
193	742	4	889126673
711	707	5	879993579
636	760	5	891449263
299	298	4	877878227
314	9	4	877886375
326	568	4	879876882
338	990	4	879437607
217	1228	2	889070050
405	212	1	885546445
534	823	4	877807973
690	66	3	881177581
480	249	1	891207975
579	7	3	880952006
229	898	5	891633028
845	1399	3	885409493
14	181	5	889666215
81	169	4	876534751
784	898	4	891387895
561	197	4	885807484
915	302	4	891029965
826	343	5	885690046
43	408	5	875975492
83	319	1	886532955
145	164	4	875271948
254	584	3	886473283
214	175	5	892668153
508	1153	4	883768797
655	1538	3	887425498
758	128	4	881977625
566	127	5	881650219
374	179	1	880395575
541	452	3	883874518
567	188	5	882426055
627	92	4	879529702
85	606	4	886282959
398	589	3	875657734
881	186	3	876538221
218	430	3	877488316
933	232	1	874938354
615	237	4	879448843
795	583	4	883250168
892	136	4	886609365
13	197	4	881515239
301	658	3	882076463
70	264	4	884063668
94	125	1	891721851
1	233	2	878542552
738	88	3	875351712
640	62	3	874778612
155	322	2	879371261
250	238	4	878089963
916	72	3	880845808
63	841	1	875747917
795	4	4	881253238
347	280	4	881652657
453	393	3	888207162
201	318	5	884111269
766	180	4	891308927
764	216	4	876245520
317	328	4	891446438
397	611	5	885349562
479	470	5	889125718
778	441	3	890804387
291	1489	2	875086766
723	286	3	880498746
342	134	4	875318936
796	591	3	892611093
276	222	4	880913800
934	1285	3	891196516
202	258	4	879726342
925	948	2	884717790
264	813	4	886122952
805	13	3	881704063
749	526	5	878847804
412	218	3	879717147
627	172	3	879531196
102	866	2	892993545
392	463	3	891038946
223	369	1	891550253
299	20	3	877880111
506	8	5	874873374
639	949	3	891240868
363	187	2	891494725
151	378	4	879528520
252	14	4	891456876
773	183	4	888539962
405	87	1	885546112
535	484	5	879617819
449	224	4	879958758
456	423	3	881374586
699	112	3	884152976
387	168	5	886479610
840	609	4	891204627
81	25	5	876533946
611	288	3	891636073
201	86	4	884111637
64	194	5	889737710
72	100	5	880035680
328	1126	3	885046580
347	959	5	881654545
490	292	3	875428185
833	654	5	875039558
807	142	3	892530752
357	326	5	878951101
207	993	3	877879206
686	99	5	879546553
145	470	5	875272299
466	748	2	890283592
393	49	4	889729674
436	794	4	887771123
297	28	4	875239913
478	959	4	889396049
453	871	1	888206233
601	476	1	876347765
828	730	3	891036972
588	79	4	890023722
896	1622	2	887160296
664	77	3	876526631
777	204	5	875980670
251	288	4	886271541
368	567	3	889783617
380	709	4	885478603
76	1129	5	875028075
429	531	5	882385729
480	127	3	891207715
708	871	1	892719101
393	248	4	887744202
299	208	4	878191995
537	958	2	886030652
269	393	1	891451036
130	219	5	876252472
562	229	1	879195848
274	597	3	878946133
198	298	1	884204993
468	692	4	875292027
320	100	4	884748579
1	188	3	875073128
208	186	4	883108518
276	540	1	874792519
234	141	3	892334609
544	288	2	884795135
417	474	4	879647118
890	843	3	882916650
445	203	3	890988205
504	419	3	887832643
314	11	5	877887837
934	1135	3	891196117
363	88	2	891498087
437	95	4	880143315
187	209	4	879465370
555	7	4	879962172
416	1074	5	893213103
87	88	5	879876672
207	864	3	877750738
580	829	2	884126077
450	294	4	882370316
428	896	4	885943685
532	399	3	888630360
318	213	4	884497031
18	430	4	880130155
152	147	3	880149045
38	409	5	892433135
70	1	4	884065277
402	257	4	876266701
94	100	5	885872942
653	62	3	880151691
938	275	4	891356350
29	661	5	882821942
664	659	5	876526518
231	181	4	888605273
870	945	4	879714039
7	530	5	891350900
112	321	3	884992484
271	427	5	885848518
313	845	3	891016853
748	197	3	879454630
682	196	5	888523581
26	471	2	891371676
303	121	3	879485016
504	451	1	887912584
660	208	4	891199201
6	237	2	883599914
13	308	3	881514726
102	827	2	888802722
315	163	3	879821158
245	1028	5	888513447
195	234	5	875771441
328	521	4	885047484
922	200	3	891449878
497	645	3	878759659
727	144	4	883710395
907	283	4	880158827
500	170	5	883874446
148	98	3	877017714
242	1011	3	879740800
437	497	5	880140192
275	746	4	880314478
295	191	5	879517033
236	135	2	890116033
94	696	4	891724381
601	584	4	876350142
457	111	3	882393384
312	524	5	891699345
860	26	3	885991163
804	737	3	879444781
659	315	3	891044991
256	56	3	882164406
77	1	5	884732808
570	326	1	881262437
148	70	5	877021271
339	222	4	891033512
484	275	3	891195973
767	505	4	891462560
13	558	1	882397011
623	275	5	891035112
705	222	5	883427318
119	727	5	887038711
823	198	4	878439065
637	1374	1	882903447
693	693	3	875482860
561	426	1	885810220
772	752	3	889028773
591	79	4	891031171
743	408	4	881277931
244	738	4	880607489
892	210	4	886608507
345	38	2	884993830
777	180	5	875980306
759	127	2	875227798
60	30	5	883325944
514	713	3	875309415
320	678	3	884748418
450	97	4	882396351
64	228	4	889739438
727	393	3	883712397
49	386	4	888069222
6	203	3	883602864
236	204	3	890118393
627	1044	2	879530899
896	568	2	887159603
622	501	3	882670480
141	7	5	884584981
554	1	3	876231938
125	1093	1	892839412
524	1041	2	884636746
359	50	5	886453271
367	379	4	876690048
486	1610	2	879874811
313	473	3	891030228
1	84	4	875072923
250	129	4	878089677
916	1109	3	880844861
253	482	5	891628451
195	433	3	878019342
201	583	1	884112352
487	183	5	883446637
313	136	5	891014474
270	583	5	876956038
413	237	4	879969755
291	3	3	874833936
44	448	2	878348547
268	147	4	876514002
655	803	3	888474358
508	168	4	883767172
95	415	3	888956582
270	295	5	876954248
625	732	3	891263960
409	1194	5	881107750
681	328	3	885409810
805	331	4	879971214
177	678	3	882142086
498	317	3	881957625
43	631	2	883955675
807	511	5	892705391
64	1139	1	889740260
772	315	5	889028363
246	651	4	884921638
433	246	4	880585885
347	282	5	881652590
256	385	5	882164603
639	423	2	891239030
796	168	5	892662871
151	566	3	879528890
234	499	4	892334141
868	475	4	877104987
102	684	2	888802176
177	289	2	880130534
338	613	3	879438597
87	405	4	879875893
711	170	5	876279059
437	699	4	880143419
35	258	2	875458941
54	475	5	880937251
280	197	2	891700836
419	300	4	879435347
828	960	5	891036568
906	473	4	879435598
756	79	4	874829990
559	259	3	891035407
550	301	2	883426119
94	584	4	885872942
541	553	4	883865289
85	488	4	879455197
486	696	3	879875041
655	300	3	887476919
435	566	4	884132643
330	559	3	876547500
286	1133	4	877534137
472	1036	4	875983484
894	1462	3	882404642
426	641	4	879441931
894	1153	3	882404642
585	1347	2	891285658
653	517	1	880150330
504	807	4	887839081
343	466	4	876404957
373	114	5	877098402
178	751	4	882823353
496	1229	1	876071097
344	756	2	884900529
264	269	5	886121456
561	71	2	885810039
183	450	3	891463592
620	234	3	889987560
221	1210	3	875246887
847	826	3	878939266
402	591	4	876267041
336	94	3	877756890
881	70	2	876539220
79	676	3	891271957
781	97	4	879634096
771	892	5	886640606
738	183	5	892844079
826	501	3	885690380
880	721	1	880174749
727	755	2	883712828
256	44	4	882164893
323	993	4	878739488
130	363	3	876250781
484	228	5	891195349
121	11	2	891387992
416	240	1	886315446
577	819	3	880470604
110	68	2	886988631
13	39	3	882397581
43	271	3	880317103
698	505	2	886367750
172	430	3	875537964
647	300	4	876534131
68	7	3	876974096
606	993	5	887059716
374	106	3	880394088
916	581	4	880845543
807	1089	4	893084724
82	174	5	878769478
545	385	3	879899266
292	320	5	881105373
715	235	2	875962140
405	501	3	885548837
94	501	4	891721642
226	275	3	883889764
880	815	4	893028814
59	44	4	888206048
448	1022	5	891888244
11	180	2	891904335
891	274	5	883429853
826	397	3	885690854
314	540	3	877890407
620	683	3	889986984
454	568	4	888266906
816	294	5	891711801
318	318	5	884496218
862	92	5	879305051
378	684	3	880332643
387	250	4	886480970
830	181	5	891561673
592	196	5	882955978
385	1462	4	879447555
539	481	4	879788572
919	15	5	875289250
859	763	4	885775699
932	134	4	891250169
611	354	3	891636192
929	50	4	878402162
62	664	4	879376079
280	111	4	891700983
59	203	4	888204260
250	123	3	878089837
325	193	4	891478627
416	202	4	876699334
901	194	5	877131342
393	622	4	889555074
160	201	5	876858346
907	1048	5	880159404
356	322	3	891406289
158	239	3	880135093
800	1	4	887646283
786	199	4	882843006
6	486	4	883601427
373	117	4	877098599
927	79	3	879184644
776	355	3	892210668
44	328	4	878340848
373	64	4	877098643
495	402	3	888635050
754	328	3	879450984
291	823	3	874833936
586	427	3	884066016
846	60	4	883948606
295	133	4	879517432
903	369	4	891032101
318	575	2	884497924
484	230	5	891195417
762	815	1	878719406
1	153	3	876893230
628	302	5	880776981
545	434	3	884134177
11	57	2	891904552
749	1139	3	878850084
23	134	4	874786098
521	475	3	884475889
280	67	4	891701785
793	109	4	875104119
880	468	3	880242422
756	118	2	874828967
436	23	4	887770064
790	762	5	884462105
442	31	3	883391249
54	121	4	880936669
470	286	4	879178216
521	204	4	884477853
457	193	5	882397666
207	265	3	877846793
479	405	4	879460236
7	197	4	891351082
268	470	3	875310745
553	505	5	879949107
81	147	4	876533389
18	485	5	880132437
7	662	3	892133739
727	228	4	883711527
595	346	4	886920576
276	232	3	874792094
455	127	5	879111586
308	417	3	887740254
457	160	4	882395078
881	712	3	876539156
551	25	1	892783366
839	50	5	875751930
921	172	4	884673823
405	672	1	885548434
445	127	2	890987687
805	175	5	881697229
1	240	3	875071898
818	245	4	891870515
555	21	4	879964265
498	23	4	881955596
43	215	5	883955467
13	844	1	882397010
804	988	4	879440663
554	1012	3	876231839
12	300	4	879958639
526	936	5	885682448
642	288	1	885604085
582	411	1	882962652
296	281	2	884196985
919	887	3	885059452
554	21	1	876232212
634	117	4	875729535
342	496	4	875319334
285	64	3	890595777
622	173	5	882670057
795	80	3	883254212
573	178	4	885844395
213	685	3	878870987
749	82	5	878848405
883	134	5	891754950
270	275	5	876954248
417	179	4	879647749
505	54	3	889334067
401	70	4	891033625
262	447	3	879794206
272	234	4	879455143
405	790	1	885547360
632	451	4	879459505
487	70	3	883530929
279	81	4	875732652
184	528	5	889908462
53	151	4	879443011
854	111	3	882812906
472	682	4	887297923
208	86	2	883108895
99	678	2	885678479
456	228	3	881374548
195	797	3	877835268
60	492	5	883326525
338	169	5	879438196
1	105	2	875240739
347	982	1	881652709
708	764	4	877325934
893	148	3	874829287
672	931	1	879789164
627	239	3	879530662
361	170	5	879440605
655	461	2	887427130
378	69	3	880046069
479	121	4	879460236
892	118	4	886610649
553	483	5	879948423
406	197	4	882480710
711	420	5	879995302
805	162	2	881698069
276	405	3	874787044
805	259	1	879971049
454	71	3	888266754
295	513	4	879517492
299	89	5	878192756
399	560	3	882352404
391	328	3	877398552
500	62	3	883876690
566	480	4	881649471
737	192	5	884314970
712	1221	4	874956641
18	716	5	880131676
417	818	2	886186925
291	655	4	874868629
1	63	2	878543196
661	191	4	888300344
171	340	3	891034756
158	659	5	880134947
303	1157	2	879543711
624	50	5	879792581
519	332	3	883248159
875	523	4	876465408
665	535	4	884291094
195	982	2	877835350
588	421	5	890023830
488	655	3	891294246
692	412	4	876954196
299	1068	3	877877600
796	724	2	893047241
293	616	3	888907753
535	1136	4	879618465
145	628	2	875270932
181	982	1	878963205
911	431	4	892842368
447	201	2	878855723
246	741	5	884921533
388	100	3	886437039
214	12	5	892668153
682	550	2	888522541
833	597	1	875133458
81	412	1	876534408
109	1139	2	880583463
792	15	4	877909865
48	259	4	879434270
182	126	5	885613153
863	873	2	889289491
864	163	4	888888680
408	294	5	889680045
660	7	3	891198203
851	866	3	875730895
344	50	5	884814401
38	1031	5	892433801
395	240	1	886481149
640	301	2	886353820
409	45	4	881168603
730	125	4	880310521
13	672	1	882396914
276	22	5	874787496
883	183	5	891696895
932	167	4	891251647
244	32	2	880605514
518	847	5	876823447
745	1	2	880122809
936	259	3	886831709
260	334	5	890618729
716	56	5	879796171
334	14	3	891544810
699	300	3	893140897
405	1479	1	885547735
495	139	2	888636810
90	507	5	891383987
203	336	3	880433474
116	346	4	886310197
711	214	4	879993871
592	546	4	882608500
752	539	4	891208357
252	475	5	891456876
843	465	2	879449152
254	951	4	886474619
618	483	5	891308199
864	50	5	877214085
884	923	3	876859109
774	150	1	888558787
378	78	3	880056976
365	25	4	891303950
432	628	5	889416398
497	227	2	879310883
221	508	4	875244160
416	185	4	876699101
642	862	4	892241015
6	490	5	883601365
559	1401	3	891034172
411	651	4	891035278
661	676	4	886841222
934	664	4	891193331
62	328	3	879371909
892	70	4	886608802
627	187	5	879529855
210	821	3	887730532
224	873	2	888082187
435	84	2	884133757
141	249	2	884585386
749	111	3	878848405
424	243	4	880859115
299	474	5	877880474
940	174	4	885921310
261	326	4	890454279
48	183	5	879434608
422	672	3	879744086
13	226	4	882397651
416	696	3	876697524
246	385	1	884922272
870	699	3	879901671
42	546	3	881105817
232	919	3	888550036
13	341	2	886952422
343	463	4	876404793
339	195	3	891032576
655	582	2	887427131
661	531	4	876013552
869	1163	2	884492238
409	275	4	881107351
13	155	2	882399615
371	210	4	880435313
932	198	4	891249109
882	1	5	879864558
561	959	3	885810060
130	894	4	884624087
655	1111	3	887473856
38	401	3	892434585
538	183	4	877106768
425	12	5	878737791
458	939	4	886398187
886	1119	4	876032553
551	90	1	892784199
6	505	4	883602422
716	178	5	879795269
97	96	5	884239712
57	546	4	883697482
225	566	4	879540678
460	591	2	882911603
601	186	4	876349542
535	482	4	879619107
795	17	2	883252686
505	173	3	889333534
924	283	4	884371495
6	425	3	883602865
468	612	4	875294549
256	237	4	882150644
24	324	5	875322875
620	300	3	889986411
861	70	4	881274672
416	237	3	876697330
877	955	4	882677936
383	319	2	891192377
307	209	5	879283798
691	496	5	875543025
753	174	4	891402323
279	826	4	875297456
417	518	5	879647604
894	1255	4	879896949
344	70	3	884901561
847	198	4	878940161
363	7	3	891495510
240	313	5	885775604
181	948	1	878961474
283	100	4	879297160
327	168	4	887820828
264	606	5	886122099
441	121	4	891035489
244	1188	4	880608864
175	661	4	877107432
488	880	3	891293606
566	156	4	881649428
318	697	5	884496008
194	212	1	879524216
343	127	5	876404464
518	471	3	876822873
38	940	1	892434742
614	237	2	879464216
648	862	1	884882441
851	123	4	875730379
280	942	5	891701431
561	657	4	885807235
638	175	4	876695774
642	401	4	885606178
332	56	5	888098256
339	101	3	891034626
406	425	3	884630617
327	507	4	887744205
724	294	4	883757726
235	1105	2	889654460
425	38	3	878738757
561	542	1	885810858
327	533	4	887822530
406	294	3	879445250
749	468	3	878848333
919	1047	3	875289697
886	419	3	876032353
305	197	2	886322758
95	111	4	879194012
286	72	4	877534025
459	932	4	879563334
919	892	3	885059724
250	1073	5	878090114
370	135	4	879434746
669	187	5	892550170
234	517	3	892333919
267	780	4	878973250
59	729	4	888205265
345	131	4	884992998
666	135	4	880139562
13	538	1	884538448
308	516	4	887736743
165	500	3	879525832
234	646	3	892335500
830	29	1	891899476
936	50	4	886832282
854	264	1	882811888
543	199	4	875663056
60	97	3	883326215
18	23	4	880130065
659	496	5	891385258
520	678	2	885170330
44	198	4	878348947
79	306	5	891271792
846	1029	1	883950859
43	847	5	875975468
874	286	4	888632057
427	245	5	879701326
933	176	3	874854315
303	427	4	879466547
287	156	5	875336804
253	655	4	891628142
301	222	4	882074345
762	955	5	878719551
88	300	3	891037466
916	100	5	880843288
429	685	3	882387434
653	202	3	880151794
501	282	4	883348185
828	895	2	891035437
682	721	4	888518937
445	340	5	891035571
608	427	4	880403765
655	167	4	888474713
606	1149	4	880925289
28	56	5	881957479
234	531	3	892078984
826	373	3	885690900
398	276	4	875652760
630	174	3	885668131
275	191	4	880314797
782	873	4	891498512
820	343	4	887955241
489	307	4	891363191
591	47	3	891031426
181	16	1	878962996
436	447	1	887769444
727	54	3	883711045
608	50	1	880403765
901	795	3	877131738
831	690	4	891354064
848	173	5	887038134
663	1245	4	889492959
468	137	4	875280126
181	952	1	878962720
421	657	4	892241422
455	259	2	884027220
382	7	2	875945837
354	709	5	891217928
846	630	3	883948642
486	887	5	879874218
201	452	1	884114770
6	309	2	883268430
423	276	5	891395602
313	616	5	891015049
845	903	4	885409493
280	725	3	891702387
201	1268	4	884112077
682	716	2	888522074
862	176	5	879304672
13	451	1	882141872
178	223	4	882827433
211	528	4	879459803
734	496	5	891025523
135	258	4	879857575
591	712	3	891040366
13	33	5	882397581
256	22	5	882164259
758	1085	5	881975503
931	1152	4	891037177
382	171	3	875946639
787	690	5	888979007
535	479	4	879617977
697	250	4	882621940
315	202	3	879821037
342	382	3	875320623
334	183	4	891545950
773	432	4	888539232
472	449	5	875982967
303	1160	2	879544629
843	515	3	879444801
42	685	4	881105972
321	614	3	879440393
450	264	3	882370581
269	98	4	891448951
326	234	3	879875797
940	568	3	885921870
538	238	5	877110174
679	63	3	884489283
354	180	3	891217274
833	826	2	875297292
447	879	3	878854056
43	95	4	875975687
658	408	5	875145614
697	268	5	882621548
197	399	2	891410082
582	988	1	882960718
180	421	5	877128388
551	222	5	892783411
551	232	5	892783365
591	662	3	891031145
682	451	3	888521637
5	398	2	875636167
694	1050	3	875726759
312	1124	4	891698553
659	66	4	891385306
481	70	5	885828389
235	655	4	889655550
276	204	5	874791667
297	692	3	875239018
639	958	4	891241052
267	179	5	878972314
38	105	3	892434217
624	881	3	879792132
181	1025	1	878961668
307	214	5	879283091
399	123	2	882340807
505	989	1	888631438
543	642	3	874863803
632	609	3	879459677
664	655	3	876524097
95	560	1	880572166
463	242	2	889935629
780	467	3	891363904
881	141	3	876538889
164	406	2	889402389
92	781	3	875907649
354	811	5	891218091
648	816	1	884883724
305	209	5	886322966
389	954	4	880614031
822	588	2	891037394
2	287	3	888551235
115	282	4	881171009
378	1061	2	880044454
87	4	5	879876524
200	69	5	884128788
64	77	3	889737420
38	185	2	892432573
454	259	4	881958606
256	794	4	882165135
776	191	5	891628837
655	631	4	887473570
526	325	3	885682102
325	154	3	891478480
487	176	5	883445540
113	286	4	875325377
409	429	5	881107817
896	232	3	887160427
707	630	3	886287608
224	126	3	888103704
694	582	4	875728801
721	22	5	877139147
459	815	4	879563102
303	960	4	879467361
561	317	3	885808824
927	82	2	879197269
880	571	2	880175187
747	85	3	888733144
151	486	5	879525002
870	523	5	875050774
655	831	2	887564549
334	305	2	891544135
308	47	4	887738933
63	993	2	875747635
84	1033	4	883452711
661	86	4	876035679
437	401	5	880143505
873	289	2	891392577
270	25	5	876954456
587	690	3	892871252
396	281	3	884646647
128	190	4	879967016
756	300	4	874826502
280	699	4	891700341
501	845	3	883348036
399	665	3	882345408
577	77	3	880475561
57	826	2	883697990
880	299	4	892958517
932	491	5	891249621
221	1407	3	875247833
645	135	5	892054707
363	1099	2	891495402
922	576	4	891450805
934	172	5	891191206
620	924	3	889987164
58	228	5	884305271
102	771	2	888802508
347	595	2	881653244
487	38	2	884052069
532	929	3	874791786
911	209	5	892839784
542	864	3	886533112
536	176	3	882359726
788	162	3	880869787
459	676	3	879563288
249	483	5	879572314
293	282	2	888905170
592	431	2	882956510
85	270	3	890255063
408	748	5	889680073
305	170	4	886322691
796	755	4	893219033
151	1286	5	879524173
65	514	4	879217998
790	96	3	885155648
194	83	3	879521254
854	826	2	882813453
454	1035	3	888266601
619	326	2	885953601
622	763	4	882591047
654	239	4	887864868
294	79	4	889854323
536	174	5	882359065
549	237	4	881672605
586	39	4	884061623
634	14	3	875728783
417	809	3	880951251
40	1038	1	889041741
13	646	4	882140037
125	412	3	892839191
896	572	2	887160676
881	521	4	876537870
902	8	5	879465765
363	201	2	891495371
210	482	5	887736739
58	1097	5	884504973
721	1065	5	877147383
256	187	3	882164444
782	1390	3	891500028
268	59	5	875309282
59	95	2	888204758
416	1007	5	893213918
53	568	4	879442538
295	743	4	879518674
429	382	3	882386601
280	729	2	891700963
764	4	3	876245421
862	462	4	879304624
790	4	3	885156773
471	946	2	889827982
95	739	3	880572689
207	293	2	878104486
894	960	5	882404572
757	231	2	888466614
259	185	4	874724781
295	183	1	879517348
490	286	2	875427021
240	286	5	885775625
398	485	5	875657857
416	326	5	893214041
339	53	4	891034254
11	430	3	891905032
549	127	5	881672441
711	167	2	879995146
292	654	5	881105481
187	1065	4	879465717
709	155	2	879849185
174	29	2	886514469
94	475	5	885870362
391	50	4	877399588
537	1101	3	886031720
864	72	4	888891288
216	56	5	880233608
176	927	3	886048305
558	9	4	879436069
181	1320	1	878962279
216	182	4	883981859
452	792	5	887890364
639	168	1	891240678
65	7	1	879217290
334	311	4	891628833
756	71	3	874828391
270	1148	5	876955042
90	511	5	891384476
198	673	3	884209451
660	72	3	891201436
314	5	4	877889724
291	834	3	874834358
224	294	4	888081976
405	92	1	885546287
659	197	5	891385080
207	414	2	876078916
429	141	3	882386966
329	274	3	891656639
868	168	3	877104157
806	496	5	882387798
796	96	4	892662523
297	301	4	876529834
457	948	1	882393156
541	151	3	883874717
624	24	3	879793380
504	330	4	887831274
767	170	5	891462717
192	1160	4	881367456
532	248	4	888635264
158	195	5	880134398
508	208	5	883776748
7	200	5	891353543
804	199	5	879442239
627	12	4	879529819
293	313	4	888904004
435	715	3	884133635
622	719	2	882671622
738	655	3	875350456
354	292	4	891180489
271	275	4	885847693
409	213	4	881107750
303	90	4	879485111
932	135	5	891249538
319	259	2	889816172
782	887	4	891498676
607	494	5	883879556
682	943	3	888520864
538	191	5	877106665
899	234	4	884122674
329	651	4	891656639
537	48	4	886030805
943	470	4	888639814
305	168	4	886323115
712	136	1	874730443
153	258	5	881371336
393	250	4	887743453
339	675	4	891034810
561	52	4	885809583
267	655	4	878971989
64	182	4	889738030
894	26	4	882404460
860	294	2	880829225
97	197	3	884239655
514	170	3	875462764
472	232	4	875983321
180	739	3	877128156
928	176	3	880936817
195	134	5	875771441
69	222	3	882072956
293	222	3	888904861
210	657	4	887736429
197	690	3	891409255
401	477	1	891034050
339	208	4	891032827
499	425	3	885599474
100	269	4	891374641
805	95	3	881695527
313	654	5	891013681
315	164	4	879821349
913	238	3	880825052
853	288	4	879364822
172	642	4	875538028
322	654	5	887314118
759	984	2	881476642
796	198	4	892662871
533	64	5	882902988
766	53	4	891310281
455	549	4	879112320
90	656	5	891385132
708	258	5	892719007
324	411	5	880575589
70	191	3	884149340
99	331	3	885678247
18	747	3	880132225
760	172	3	875667294
722	117	4	891281132
181	740	2	878963085
782	751	2	891498323
682	182	4	888523619
562	393	2	879195954
458	753	4	886397110
536	209	2	882360030
816	342	4	891711519
59	620	4	888203959
292	855	5	881105373
221	824	3	875244694
239	528	5	889178562
771	91	4	880659815
91	495	4	891439171
121	121	2	891388501
551	520	4	892777339
187	28	4	879465597
234	628	2	892826612
607	30	4	883880180
119	181	4	874775406
758	184	5	881974823
26	1009	2	891384478
567	434	5	882425997
840	213	4	891205199
782	690	4	891497793
748	528	3	879454880
618	392	3	891308979
312	181	4	891699426
28	227	4	881961393
537	70	4	886031786
405	956	2	885546069
749	712	3	878849375
491	1281	3	891186806
346	394	4	874949116
740	340	4	879523187
91	289	4	891438553
499	307	4	885597747
727	246	4	883708806
655	4	2	887611649
181	1277	2	878963085
536	234	4	882360405
534	748	4	877807429
663	182	5	889493691
360	45	4	880355747
254	151	2	886474396
162	222	4	877635758
224	193	4	888082552
206	309	2	888179647
236	191	4	890116335
198	31	3	884207897
771	283	4	880659303
332	228	5	888359980
58	1069	2	893027661
312	1050	5	891698832
27	286	3	891543393
72	649	4	880036783
643	143	4	891447868
363	188	4	891495711
179	316	5	892151202
889	544	3	880177104
95	395	3	888956928
417	302	3	879645999
758	1052	5	882055497
300	257	4	875650267
882	275	5	879861678
318	15	5	884470944
151	411	4	879543228
416	333	4	876696788
70	684	3	884149646
429	196	4	882385012
279	153	5	891209077
523	575	4	883702800
92	1040	3	876175658
717	130	2	884642958
222	455	3	877563437
353	898	2	891402587
349	237	2	879466062
15	303	3	879455080
178	685	4	882824253
790	1185	2	885158257
795	182	4	881530041
445	248	1	891199774
943	22	4	888639042
283	186	5	879298239
207	82	3	877125249
698	511	2	886367693
704	607	4	891397535
307	634	3	879283385
263	316	5	891297416
537	514	4	886030583
195	1228	1	876632600
435	649	3	884133330
305	778	4	886325023
664	367	3	876526152
362	288	4	885019304
384	333	4	891273509
909	880	4	891919406
83	127	4	887665549
655	1448	3	887523224
903	272	4	892493587
854	744	2	882812787
773	264	2	888538348
178	658	5	882827162
64	425	4	889739051
270	159	4	876956233
867	11	3	880078547
648	234	5	884368314
59	227	3	888206015
342	23	5	874984154
854	482	3	882813761
405	142	1	885549004
216	72	2	881721890
268	940	2	875743888
250	628	4	878090114
57	7	4	883697105
221	23	4	875245462
102	269	2	891427996
244	26	5	880606274
254	554	3	886475952
787	879	4	888979721
502	893	2	883702867
326	520	5	879875151
110	28	4	886987979
915	300	3	891031477
629	137	5	880117001
500	223	4	883873839
716	511	5	879795542
276	97	3	874787549
711	485	4	879993278
385	286	3	879438600
580	147	3	884125658
78	880	5	879633600
655	515	4	887425458
348	934	4	886523839
655	1046	3	887430779
592	1129	5	882608021
890	1	4	882402975
70	449	2	884065247
835	632	5	891033747
551	69	4	892776982
457	747	4	882397787
378	257	4	880045207
334	629	4	891548460
802	436	4	875985686
102	879	3	879443144
785	69	4	879439137
32	1023	3	883717913
593	70	5	875658983
690	197	4	881180427
200	473	4	876042493
806	228	4	882389230
136	269	5	882693234
13	179	2	882140206
587	260	4	892871284
875	22	3	876465072
125	222	5	892836465
474	381	4	887924683
805	90	2	881705412
655	128	3	887429732
497	231	3	879310883
485	289	3	891041551
294	281	3	889242035
390	9	5	879694232
374	1011	4	880393783
767	300	4	891462511
453	272	5	887941892
428	326	3	892572448
56	280	4	892683913
563	403	4	880506963
244	287	3	880604326
896	392	3	887160187
303	739	5	879468547
828	1056	1	891036630
220	332	3	881198246
835	286	3	891032224
186	566	5	879023663
373	734	3	877111313
815	50	5	878691739
488	222	4	891376029
618	96	3	891307749
716	826	2	879794410
846	288	4	883946837
741	566	4	891455671
426	191	4	879442128
655	174	3	888474456
59	219	5	888206485
104	508	2	888465201
867	588	3	880078887
618	367	3	891309319
472	132	5	875979853
650	15	3	891383594
406	218	3	879792863
295	417	5	879518474
608	489	5	880403765
533	215	4	879438941
666	433	3	880568560
486	270	2	879874064
751	386	3	889299078
864	182	3	888886913
63	294	2	875747047
177	59	4	880130825
286	275	4	875807074
416	843	3	886317748
71	134	3	885016614
896	210	4	887158332
401	284	3	891032453
44	237	3	878346748
2	307	3	888550066
363	673	2	891496543
881	228	3	876537995
249	223	4	879572370
142	89	3	888640489
314	1048	4	877886221
786	281	4	882842044
502	342	4	883702088
693	230	2	875483381
178	79	4	882826306
43	385	5	883955387
462	271	1	886365928
504	77	4	887840681
387	856	5	886484124
752	346	4	891207983
373	96	4	877098262
181	882	1	878962006
270	183	5	876955938
648	780	1	884882501
632	174	5	879457856
450	225	4	887662002
850	56	1	883195034
352	746	4	884290361
633	1132	2	875325691
872	1061	4	888479701
48	428	4	879434608
798	819	3	875295930
158	230	2	880134445
717	476	4	884642868
496	268	4	876063784
95	226	4	879196513
236	526	3	890116500
847	372	5	878940189
887	225	4	881379094
59	612	3	888206161
133	315	4	890588524
181	1084	2	878962550
537	1194	3	886030584
721	729	3	877141222
263	186	4	891299815
476	692	3	883364143
452	419	4	887719030
763	25	4	878922982
49	102	2	888067164
758	125	2	881977205
791	288	3	879447907
210	451	3	891036054
530	181	3	886202320
804	616	3	879442984
647	405	4	876532747
136	124	5	882693489
104	269	5	888441878
